OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
d2d1e5a02231730ada930c2af2e42cad,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,Unassigned
af3ec7cda58283c531ff4c326f06795f,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Crenothrix,unculturedCrenothrixsp.
c8bda1df876e96e0879349530cfcc320,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,Unassigned
adfb67f460d65aa8614bed0880411c61,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Rhodocyclaceae,Ferribacterium,unculturedbacterium
4608fae4bbc9964cdd17af8782f2155e,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Massilia,Unassigned
aa17efce99432d24b91110c6c6bcee32,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Unassigned
7dbf8044196ea8cc894577991fee5afb,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,PHOS-HE36,Unassigned,Unassigned
8c02d09b6e665e75aafffc6e2e9a20fc,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,Unassigned
fb4dc497ea47effb4e92bb71f9c4270a,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophaceae,uncultured,unculturedSmithellasp.
fe098b23ca9f342dee0794e795db88e2,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,unculturedbacterium
cf444c66ff2a0b5750745e5fd5313bd4,Bacteria,Patescibacteria,Gracilibacteria,JGI0000069-P22,unculturedbacterium,unculturedbacterium,unculturedbacterium
919f52074a986016c7e460883cbe1484,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
aa409c70db1c70c6d7594868ec4d993e,Bacteria,Cyanobacteria,Oxyphotobacteria,Nostocales,Oscillatoriaceae,OscillatoriaPCC-10802,Unassigned
bb3f428a4d0beafb4b5d5cc1212cffba,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Unassigned,Unassigned
1f1c0a9d5de3ac5188197f770126665d,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,unculturedFirmicutesbacterium
22a34cdcdf5eb44d5accc745805c8026,Bacteria,Spirochaetes,V2072-189E03,unculturedSpirochaetalesbacterium,unculturedSpirochaetalesbacterium,unculturedSpirochaetalesbacterium,unculturedSpirochaetalesbacterium
f672aa3aea2d03f0b297739022e9b716,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
c84d0fc34e4a3ada527d54f5d5b49e48,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,Unassigned
350e2ca44f40ce7ba455c4463730785e,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Unassigned
81a90be8dfe4d9d0872faf6d1f66fda3,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,[Eubacterium]coprostanoligenesgroup,Unassigned
955c3e37acf778d2a047f4721e174c1a,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,uncultured,Clostridiumsp.enrichmentcultureclone06-1235251-143
a56b0e86254f162917685ccdf6854a81,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,unculturedbacterium,unculturedbacterium,unculturedbacterium
c6f1d8c4c0f55eb80645e152c5688b8a,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Phaeospirillum,Phaeospirillumtilakii
efbe1f58b1e2984ddc53a64f047d94ff,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Janthinobacterium,Unassigned
6e0f9d60b3729c86b31a72bc587db1e7,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodobacterales,Rhodobacteraceae,Unassigned,Unassigned
decc7d6b2a3940e67dc041278356d70e,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,Unassigned
0ca2eb01c2e69f3b10c46f06b0d5c236,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Sphingorhabdus,unculturedbacterium
f1860fe716257bd5fd5c4c6a16cf3b95,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Neisseriaceae,Neisseria,Unassigned
f833f31ff472389046a4fba0956b9a49,Bacteria,Proteobacteria,Gammaproteobacteria,Thiotrichales,Thiotrichaceae,Thiothrix,unculturedbacterium
a7882557b78fef2224d8f069e69f7a9b,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Unassigned,Unassigned
a00b8c8765e3b0cc1aa2bfdffa8e13b9,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,Unassigned
a9db1b68e1bb6748beb5bf3f1d1f4966,Archaea,Euryarchaeota,Methanomicrobia,Methanosarcinales,Methanosaetaceae,Methanosaeta,Unassigned
4f8762295a6be51088da59b9228ece06,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Acinetobacter,Acinetobactersp.PP-1
5983f61e3f03b167c5cc4ea13149501f,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
79c9235ff041fe76f6dc89a18c5a222a,Bacteria,Bacteroidetes,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter,unculturedsoilbacterium
a8d09c6dc9b88494da6eb5ef4376462c,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Fusobacteriumsp.Marseille-P3599
b1fd0491a76c9f505ee060d829567ce6,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,unculturedbacterium
39a5ac066efb531fc4e1014d447068bc,Bacteria,Firmicutes,Erysipelotrichia,Erysipelotrichales,Erysipelotrichaceae,Erysipelothrix,Unassigned
db86ef2cf8a1451897eba91495eddcdb,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,uncultured,unculturedbacterium
df5d5fb4396b2b3fd8ffe1f2610b7c10,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Unassigned,Unassigned
2da1ffca6c2b57046ba9d58302618c34,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Macellibacteroides,unculturedbacterium
f960a197844583bb25c6dbe6a57cdd68,Bacteria,Verrucomicrobia,Verrucomicrobiae,Verrucomicrobiales,Rubritaleaceae,Luteolibacter,Unassigned
f9b2f564e87ec93f5202a4b62e2ea077,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Unassigned
bc7f23f5c8910c87acdcf723fcaa5c01,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,pLW-20,unculturedbacterium
6b95c120798be26d86331f7a13430907,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Crenothrix,unculturedbacterium
c203c12f8291400dcb6666f26896bb1d,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXI,W5053,ClostridialesbacteriumFK041
523c21ab7b7dfd5394167492e2021279,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Acetobacteroides,unculturedbacterium
b798f3dbf056c1bfd344f52a2351ee66,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,unculturedbacterium
e72124fe5e203bc4d53e38b1a36a7179,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Anaerofilum,unculturedAnaerofilumsp.
b6ce58003b6e6c823f408d9996cf4342,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,uncultured,Unassigned
744c9664a0911ce13f16bfb62fd33627,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,Acetobacteroides,Unassigned
e416d0916760d2fc17b616e2ac3ad855,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,Unassigned
d3530350480a2196e24a004fa0027558,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
6c102da9bcc1753de4fb269880436e5b,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,Unassigned
cb77dd9d03f791ffe720327d82b2e466,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,unculturedbacterium
fa743d03a943c0e715807b028b345bfd,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,metagenome,metagenome
5c4648d415fbb34395de7bf03a3606aa,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Unassigned,Unassigned
4e7e15b4de79a0edc824ec203cdcdfbb,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,unculturedbacterium
124334519084dd66409c17318acf5886,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,Unassigned,Unassigned,Unassigned
0308f55649a7002c6d71b9be4a077d9d,Bacteria,Firmicutes,Bacilli,Bacillales,FamilyXI,Gemella,Unassigned
34574ccea5b3ac6d72d3c716df898a85,Bacteria,Proteobacteria,Gammaproteobacteria,Pasteurellales,Pasteurellaceae,Haemophilus,Unassigned
890927b936bce29a0402638803cefc9f,Bacteria,Firmicutes,BRH-c20a,unculturedPeptococcaceaebacterium,unculturedPeptococcaceaebacterium,unculturedPeptococcaceaebacterium,unculturedPeptococcaceaebacterium
a3199002607e36088a52534eceab30fc,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Acidaminococcaceae,uncultured,unculturedbacterium
815e911ecf2a8d3d3915f95fa8db2395,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32,Unassigned
f58adc931832e4e5d0ce5e5b7be415e0,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Intestinimonas,unculturedbacterium
f5b350116e81002fcd5ab0969f90374d,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Magnetospirillaceae,Phaeospirillum,Unassigned
75904fa41f926d088fa054f24e12bc80,Bacteria,Bacteroidetes,Chlorobia,Chlorobiales,Chlorobiaceae,Chlorobium,unculturedbacterium
f639c3ccfb909c1778e6174e4d412867,Bacteria,Cyanobacteria,Melainabacteria,Gastranaerophilales,unculturedGloeobactersp.,unculturedGloeobactersp.,unculturedGloeobactersp.
1a0ac8d534f5c6944781eb56ea7b6385,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
192bfd1c9d1aab9d223d800ce72d616a,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Unassigned
4ec07d54bd11d3ed9fddb1d74d4ca7e5,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Enhydrobacter,Unassigned
58f439e6f0694aaae23aa68ffeb9b249,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Unassigned,Unassigned
6d87cba7ee03717e1744007fe8400dc9,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,Unassigned
834d6acdd4b5b9edc41a623d8af7a286,Archaea,Diapherotrites,Micrarchaeia,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon,unculturedarchaeon
65611165bd8e5cf4a681d8870e23a7f0,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
38cdce054aedc46fe93d4b0781511696,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,Unassigned
705b3a3b234935eea9db52ac8aea32f5,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,Unassigned
7286bd39c1cbe09c649fbb84c5a6b93f,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,Unassigned
8674dcf0cfe35939037fa9a5b986866f,Bacteria,Fusobacteria,Fusobacteriia,Fusobacteriales,Fusobacteriaceae,Fusobacterium,Unassigned
783822155dc7ef24fdf94da094341988,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Tannerellaceae,Macellibacteroides,unculturedbacterium
b53960534b8ae14c106f6dc27b224ef2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
d4c633fd86a75be6e252769c8b6dec05,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,unculturedbacterium
07b0539c56a8bddacaf9a510e02634f4,Archaea,Euryarchaeota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,unculturedMethanospirillumsp.
e1a7b83bcbeb63d31de2ad36db861678,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae1,Clostridiumsensustricto15,unculturedClostridiumsp.
be4b6c474552a93e96c619276f1b3905,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Moraxellaceae,Alkanindiges,Unassigned
53f35fbed6b19a16f807663858c1fa87,Bacteria,Bacteroidetes,Bacteroidia,Flavobacteriales,Weeksellaceae,Bergeyella,unculturedbacterium
35f3bdfddc3995871aff06e9938f6f94,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXIII,Anaerovorax,Unassigned
fd496fd32dc8c08ade2e8b6c9d8ee13d,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus,Streptococcussalivariussubsp.thermophilus
0113f5b2841dfb8335872096d0d67cb3,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae1,Clostridiumsensustricto18,Unassigned
aeb9fad466e723afb538f75d39995251,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,uncultured,unculturedSaccharofermentanssp.
6dbc4a74380fcf11e8ebe553f1624571,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,microbialmatmetagenome
f7b49692b448da44f1d465f133c85eaf,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,Unassigned
d56f97dfb31d7908022cf287afbaf675,Bacteria,Cyanobacteria,Oxyphotobacteria,Chloroplast,Planoglabratellaopercularis,Planoglabratellaopercularis,Planoglabratellaopercularis
a01206f0b17de33744bdac813c3c6eca,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Unassigned
2e50b23fb51d401909ab58b8da6d4d04,Bacteria,Omnitrophicaeota,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium,unculturedbacterium
12f0627b0f930aff1182481eb84cbc7d,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Aquabacterium,Aquabacteriumcitratiphilum
2740cf2417c92847cc298cbd71dd1fcd,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Veillonella,Unassigned
173e7faca7ebf1f865ffe86735c1a357,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXIII,Anaerovorax,Unassigned
b354a1e7a29c4f05aace7e65edc75c7f,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfovibrionales,Desulfovibrionaceae,Desulfovibrio,Desulfovibriodesulfuricans
ef223305d5b836f58be342b399414200,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Ruminiclostridium1,Unassigned
946be4c20e9d33869a413dec9796ab6d,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,Unassigned
a7a64aaabee3bccf6ed2817d018fe60b,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXI,Unassigned,Unassigned
408a7a714b8af67f8cd5fe5298b1ce4a,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXI,Unassigned,Unassigned
f5554d11e227b5f640cb2551bf1b40e2,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXI,Unassigned,Unassigned
42915305afc5cca8006768e993dd2640,Bacteria,Proteobacteria,Deltaproteobacteria,Desulfuromonadales,Geobacteraceae,Geobacter,uncultureddeltaproteobacterium
3edb365d0fd88a670ec4feac404c8c11,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Unassigned
539f5c14927121941cc514524cd22f13,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,unculturedSphingobacterialesbacterium,unculturedSphingobacterialesbacterium
9ad845cd0e9ed8dffbc2936c9df96cff,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,Unassigned,Unassigned
5a659fafd2c2859a9777c3fed0f5d304,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Oscillibacter,Unassigned
6b584cc62950edf18667d3ed911d2bfd,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Undibacterium,Unassigned
90722a58387204d92de2be9d7daab6a2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Hydrogenophaga,Unassigned
a1b5c22937f5d5a044f7d3d1769975c3,Bacteria,Epsilonbacteraeota,Campylobacteria,Campylobacterales,Arcobacteraceae,Arcobacter,metagenome
aefbd140fcfbdd62942141c2442c26b0,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,unculturedbacterium
18d1cf8730fea8592eb0aa4f84e80493,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,Unassigned,Unassigned,Unassigned
aa1f929db2598189d5b9959888bbf575,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanobacterium,Unassigned
3633980c419b869c8ff18b66283717aa,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,uncultured,unculturedbacterium,unculturedbacterium
8012da7c810e58147175f741af2a78d2,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
e1f2b9911bc4f1e5cef2b9a73cb6b181,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacteriales,Enterobacteriaceae,Unassigned,Unassigned
dd75169031a87277a1309c1aacd35a2e,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Unassigned,Unassigned
62344c23ef541d6614f64689b966d2e1,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13,unculturedProlixibactersp.
6d4baee1c5b675e8e4c23f8eb14bd3ef,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,uncultured,Veillonellaceaebacterium6-15
fc7b257064027e1bc2b6fbfb4584677d,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
75381caafae3650b0071680d06c9a737,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Burkholderiaceae,Unassigned,Unassigned
0a019ed68c3b373989026b5957155bf1,Bacteria,Firmicutes,Clostridia,Thermoanaerobacterales,FamilyIII,Tepidanaerobacter,unculturedThermoanaerobacteralesbacterium
8d35d22e7c038fe915a9d9fd3f33b1fe,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,Syntrophomonas,unculturedGram-positivebacterium
51f7462a083e1466c8f479588c129e8e,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Bacteroidaceae,Bacteroides,unculturedBacteroidetesbacterium
f864ed2c52dd0ee16ed932d4c4c166de,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptostreptococcaceae,Peptostreptococcus,Unassigned
c83102b352f538b7031b8ab74c4858c9,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Rhodopseudomonas,Unassigned
5d504d2ee617a591f10267dd02e3121f,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Unassigned,Unassigned
f2ea1060d7e7d81f4a1eec1d2098b1f1,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Chloroflexaceae,Chloronema,Unassigned
7eace45716a0f3a1691e907cb57a53dd,Bacteria,Firmicutes,Clostridia,Clostridiales,Ruminococcaceae,Hydrogenoanaerobacterium,unculturedbacterium
12147b29a8f5c2120a5b450aed62c3ff,Bacteria,Spirochaetes,Spirochaetia,Spirochaetales,Spirochaetaceae,uncultured,unculturedbacterium
cf2f3d58164f25cad687646fda4275db,Bacteria,Bacteroidetes,Bacteroidia,Bacteroidales,Rikenellaceae,unculturedbacterium,unculturedbacterium
09b871eaee2875eded686ba5154ae76f,Bacteria,Patescibacteria,Gracilibacteria,Absconditabacteriales(SR1),unculturedcandidatedivisionSR1bacterium,unculturedcandidatedivisionSR1bacterium,unculturedcandidatedivisionSR1bacterium
80e53dc8be5c521d4183ed9b4b82d27c,Bacteria,Firmicutes,Clostridia,Clostridiales,Syntrophomonadaceae,uncultured,unculturedSyntrophomonassp.
a9b24370bdb02a8ee91855de7b8b2813,Bacteria,Actinobacteria,Actinobacteria,Bifidobacteriales,Bifidobacteriaceae,Bifidobacterium,Unassigned
1073ee3ce217d143cf376469e8a3f393,Bacteria,Bacteroidetes,Ignavibacteria,Ignavibacteriales,Unassigned,Unassigned,Unassigned
7e171bbf8497f6f700510d47d0bce5f0,Bacteria,Bacteroidetes,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,wastewatermetagenome,wastewatermetagenome
2920adb8de4bfcf48fe3bbac8be0b0fa,Bacteria,Firmicutes,Negativicutes,Selenomonadales,Veillonellaceae,Sporomusa,Unassigned
47116dc234b0e98fbe1544617899eff5,Bacteria,Proteobacteria,Gammaproteobacteria,Betaproteobacteriales,Methylophilaceae,Methylotenera,unculturedbacterium
c394d15a6b697cb80ecc8b8bcc0e1d33,Bacteria,Proteobacteria,Deltaproteobacteria,Syntrophobacterales,Syntrophobacteraceae,Syntrophobacter,Unassigned
08cd0f92043075aaae264efc546357b5,Bacteria,Elusimicrobia,Endomicrobia,Endomicrobiales,Endomicrobiaceae,CandidatusEndomicrobium,unculturedbacterium
72e290f3363defd86ce5a39d2ccfd339,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Crenothrix,unculturedbacterium
c60007add16b5f170f2eb95629a2b1d5,Bacteria,Proteobacteria,Deltaproteobacteria,SAR324clade(MarinegroupB),unculturedbacteriumzdt-33i5,unculturedbacteriumzdt-33i5,unculturedbacteriumzdt-33i5
904c03ed4a8c8d1e982525c4fda1a33b,Bacteria,Firmicutes,Clostridia,Clostridiales,Peptococcaceae,Peptococcus,unculturedbacterium
9b8c8482a0242ec5865aadd73186a5c8,Bacteria,Firmicutes,Clostridia,Clostridiales,Lachnospiraceae,uncultured,unculturedprokaryote
49920437fe4e97e0566bcf6484493c40,Bacteria,Spirochaetes,Leptospirae,Leptospirales,Leptospiraceae,RBG-16-49-21,unculturedspirochete
fac5a6074067436b79e49c0a86a84fdc,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Archangiaceae,Anaeromyxobacter,uncultureddeltaproteobacterium
ced2c9a8eec2c6b988899b1084391282,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXI,Tepidimicrobium,unculturedTepidimicrobiumsp.
8d0961a4141c237cc214674f46aa20fe,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,uncultured,unculturedbacterium,unculturedbacterium
4442a69a4a9555cb3d031a6232129676,Bacteria,Firmicutes,Clostridia,Clostridiales,FamilyXI,Tissierella,Unassigned
7edd108c9d4244cc0adc8c09ce6a82c5,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae1,Clostridiumsensustricto1,Unassigned
ae0a1c671936675f00bfec028c15399b,Bacteria,Firmicutes,Clostridia,Clostridiales,Gracilibacteraceae,Lutispora,unculturedbacterium
c9e471bcae1446b0585095bfe482e3cf,Bacteria,Acidobacteria,Holophagae,Holophagales,Holophagaceae,uncultured,unculturedAcidobacteriaceaebacterium
c0b0ad1c54af4115cedcba976460c20e,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Unassigned,Unassigned
6b51a7d813d9777312bab6df3c34e8d3,Bacteria,Proteobacteria,Gammaproteobacteria,Methylococcales,Methylomonaceae,Methylobacter,Unassigned
746d2d7a91e7600fda0118010bbcff0b,Bacteria,Dependentiae,Babeliae,Babeliales,Vermiphilaceae,unculturedbacterium,unculturedbacterium
